car_id,Цена
43325583-8aec-4936-b8d4-6ce19ade652a,10500
bc66bb75-527d-466a-946f-e94a912ac27f,28990
1fbfbaf6-bd2a-45b4-b0ac-c8a640675406,37990
854b05ee-f7ca-42a1-b24a-c85293494cf1,34950
e24e21f9-5d4e-4c5e-8b89-e18f4a61683d,36990
788a0497-8de6-4096-a3bf-19010b6370b8,33990
58e36947-43fe-496f-9e2c-5e378fa4b64b,12990
508342af-5070-4543-9033-694774a2fc99,34990
c08f6d99-ddd2-44f4-91b5-c954154a44c0,14900
a0959234-1d0f-4d46-aa22-1e9ef6d2a0e7,18393
86b1aaf5-1ee2-40be-9595-654440c3ebf6,44990
4f737337-63cd-47f9-9ecf-4a3640e0ea64,18999
e773860a-0d7a-4e59-a4d3-f511b89da83a,16888
78d0b238-cfa4-407e-836a-ec218902f158,21990
feb8feb6-d2da-4248-aea6-8a5e1ecd7d06,9990
881e8bca-f590-499b-99f5-5de2e0de2a07,43999
878b14a0-01eb-4f73-ac69-711fdb28fccf,22880
eac64516-06d3-48fd-bbca-87c3270ba7f3,28996
f14851f8-d51f-4087-b504-4cea5ea227f1,53888
7c79f92a-5b03-4803-bc3a-99db9a8d1a2d,20999
9c0a3215-2dd5-4bc9-b20b-c48cc766db16,38990
d257f9da-a340-4fb3-b514-e74aa179e00b,23990
0526bb0a-f80f-4282-8942-6136cf8e3647,68990
58d5ed14-0182-4937-b27e-4e5d781e21dc,24990
8b78ba8e-7129-4196-9958-6c5220ade939,16990
9ca8a76f-9d78-4ad9-8550-81f95083bcaf,23980
cb402b1c-71e5-497d-a3f0-7cf02f244276,22999
bfa2b80f-4ce9-453a-85fb-cfb008a8f5d9,45999
42b8e112-bf2f-48e3-90fe-52359c9aa1d4,33995
76956cb0-88a4-4675-bc69-56dd81bc46af,26498
ff2e62b6-e846-47c1-89f8-ba10900d64f0,32990
3c984365-2457-4350-ad66-04e448cb3efc,16990
e7c7d928-68e1-4ca2-81cd-9861572559ef,28990
0a7203d4-fe38-41ec-b186-9cef4dad40af,23999
e7a129a0-043b-4c24-b26e-a920608ee5f2,30986
e2634a0c-704e-4691-a130-84f9d09b7752,24790
eb669dee-3184-4882-830d-4a900356b651,15999
3e28e3cf-f45a-4de5-8b96-950ec93ffb0d,12989
249ac877-6733-4a30-b0c8-8e66f7b91593,81995
25087914-9a10-42f3-9aaa-f4d0dcc97ff6,23999
b36e8d04-424d-457c-91a8-1e7976b679fc,23900
77cc66ff-99d4-4ef8-844b-20afaf0a9eda,12990
5ce85e9a-77ae-4c9c-9128-e6bacdada114,17990
fbc417be-9533-4044-8de3-6485d667c0dd,31888
ea858ee3-b65f-4732-a58d-7297e8a529b7,29800
2199452c-e76c-4592-b3ed-11d0e718faf5,35990
652d1981-be9e-4bfa-994e-3cb7a30d147d,37880
0707d2ce-0979-43c2-a95e-f1ff34f78527,20888
bdaa9616-3112-464d-97d7-5ec047a01f27,31888
14be01a1-e0f3-41d7-b1d4-f331654bd8f0,24988
fd100a48-168b-4113-9c9c-932fc11d6b15,23999
a9b723fa-b1c1-44e2-9410-933cd6a75d82,34950
30f2ede7-c97e-4bcf-8b76-f417cef86aa3,21990
31cc32bc-a7ec-4736-964c-6c61c236975f,23980
60f95718-7bad-4b07-a2ad-d7aa2e2a313e,5950
1b8d7cc3-a028-4104-83d4-827200b3bb9a,26990
2aab7d6a-74be-4c04-b6c4-544f4e346e78,42995
ed8d390c-abd5-4194-9758-71852cf48f63,21990
ad891267-bec1-4c59-8b4f-fcf583847011,65778
d54eb1f8-4cde-4c83-bafb-b13738f2818d,39990
209023a1-6e0b-490e-9b5c-24eca9bd11ba,64990
b8863cac-e82a-4fe7-b24b-0c34cdb41b85,22990
ac561b67-81f2-4f47-8085-943f4a175331,78980
35dc84e2-c829-41a3-bd28-dbd0015e5492,23990
0cab60de-2912-4463-9bb5-4c77706ebfa3,37990
2766b5cc-0b61-4795-a2f7-11f06d23ff86,13990
4d9f8e97-c301-4112-addb-80569dc1bdfb,32999
db8fc41b-f9f4-4bf2-8d24-62e91a44cff2,31999
244021be-d16d-47f6-aa0e-63c33e9521ec,22990
03864c02-26ef-4366-892e-6611743aa622,7990
268dbd17-8e4e-4158-9b37-612590d349e7,47995
6133f806-dea7-472e-94e9-ae9a801a9bd3,33990
3d111408-4f8e-41e9-96d7-7ba647575d96,49888
fa6e6390-efc6-4fff-8e05-cdbba7b3bd52,57000
e14b82f8-6a73-4004-9c0d-eeafb8852699,21888
b4373f3b-777d-4a85-bae7-434bcf9b4b56,9999
2f84f5ed-dd1f-4784-b6da-1e561aacabdc,28950
46ed5ca4-d7e9-4d3b-98d0-d4847bef0edc,28888
394649ba-89f3-4920-ad14-1c61332062b2,31980
e3cb2469-44c3-419e-b11b-e1365a6ebbcf,114888
fe980145-bc8f-4258-94b8-274dc9cf9047,22499
cbb46d7a-a392-48ee-91ca-4530ae3da16c,18999
0c891b94-a71a-4d13-89c2-54fcc828c0bd,78191
c42ebfb1-0d72-40a2-8903-932459cecb09,8990
7df3f242-86be-47eb-9912-00729fd7e353,64800
efa8ad0d-84a8-4dc3-9596-6c6017bb5f80,24990
08f62e59-6978-4053-848e-18470ba69b46,21980
97e8280d-04dd-45cc-9194-75a103a1ef04,31990
f5eab3c5-23b6-426b-ad08-0ed62d1d8615,29888
f85ea48b-a30f-464b-a67e-8f629c749b18,43880
ac51713a-e3c6-4d1f-ac60-f585a2333280,24990
e9d5882c-3911-41e8-893d-ab1e09521e2c,69788
1188857a-09a3-476f-9113-71eb5dded6bd,28980
a983d307-7f48-4745-9a9d-b7e6be4d84fa,29900
e3197b8a-63cc-433e-88c2-aa974fb915a0,8999
8702eee3-118b-444c-b31a-acdb50a19a43,42600
6db406ab-5a10-4dd5-8342-3a71647e381d,30787
1f4b48f4-4097-4d06-a569-a81acabef5b7,12990
b74a22eb-9680-4395-a61b-c30371dcbb93,42950
f60faf98-08f6-46c5-9693-02ab4e3485f4,44388
4b10e252-dc88-417b-a8a2-68f2b5163b77,86990
84dd6169-3584-4a89-adb5-2c12b7c99520,27986
14ca2532-bece-4d97-b3b2-3ff6ba20fd82,87850
d2f1e5ba-b83f-4569-b23b-2207d16ba4a8,33888
7542f857-891f-4974-a8d9-7ac9736c2cbe,55574
01fc73d6-be52-4a73-91c3-59754bf7ad93,48990
ff9feb0b-6633-46cc-b349-f289553c22b1,15990
5dab8833-7e0d-4a0b-9880-b906dfe51114,33888
e14a515b-300b-4551-aba6-21b61d8c2d2a,28880
dee82acc-7196-45fd-8a20-7651bc980c50,50470
baefed8d-c2fb-44c4-9d97-6c1fedaff20b,14950
541511d8-87cf-4079-acd3-8525947254a9,44951
82f48ec1-7b05-4808-88fc-9baee07e7914,6990
d8c12124-a1b8-4eef-9f79-d665776b9e67,42950
74d9be9e-f5e0-4cc4-868d-16a32cd0f7d1,11990
d10ea2f3-2340-45f2-90ff-526e419b8c55,40990
ed3e1ea7-1813-4918-ab5b-8a0575c59d9f,28888
7ced075f-0046-4c92-ae87-367816295a6c,33490
e8d27684-f3b2-4221-bf9d-3de0476db96a,8500
488bac5b-6271-4e0b-9d2f-7f2894890046,46585
7eb06853-ccf8-4f12-b8d5-1d3c852f851d,35585
d9c5bc8d-0e15-4bfb-a55a-fb45ad28aa37,31750
b389016a-090e-43e2-a88e-50ec952b068f,34999
9c213750-656f-49d0-951c-d232af5cb273,16990
0dbb5926-6620-4a0b-9661-f072c0a0083d,21990
a12ce939-3ab6-432e-a81e-df3856b2595a,26990
93022758-77a4-4e91-b493-efe8a166dc4c,29869
545c1daf-b855-4f9e-9b3a-e9ac9b702b40,36888
dc4627fa-7033-495f-ab50-2a80e8573acd,25290
dba0b92b-4c4c-4fd3-9ca0-c81d26b074ff,76830
0d4a8915-f28f-4544-b90e-7a541a17d6d2,29977
9b7a80b3-5d24-4121-bea6-c47fe09ef8ba,11650
0487c906-99d5-47a6-b431-440f34ada2af,10990
65e1582a-f251-4948-bf3d-2a104bfc1a98,9499
58b1ab9f-1797-4a29-8da8-cfd1d4c1f220,6995
47e17eed-a9c9-448d-a91d-c1b4f916ca80,21990
ed6d5e75-2f12-408f-8393-387acaf648f1,21990
0301e00a-55e5-4c25-8135-6dcda720240b,18913
ddb115f7-afa5-44eb-9211-d5c49d6552dc,32990
891346b5-544a-4a3f-bacf-8d67ae7be635,27990
53574378-8583-47f7-8d86-1a2c6be1d0c5,27990
a843893b-2129-4ff3-99cf-871c176087fb,99888
949be480-4034-424b-9eec-8922500c670e,77930
7d48defb-e03e-44b4-9fba-2ca651b5f0f9,23750
3dd93ce1-8abc-4bf3-ac50-3edda4cdfc02,20000
0ecf74cb-6e6c-479b-b0c4-65337107f32b,20990
6377ecf9-c0ef-4b44-a6db-2cd0122bc42e,42499
4f6670bc-b2fc-49a4-8295-bbc9d25db2cd,8990
d48e86bf-b2d9-4aa1-a5fe-1231a33035c2,24990
a045da12-4b54-4681-b468-ad9e5c7fdb8f,43987
6323023d-167b-4682-9740-defcd46f7074,36900
afbe3e57-663f-40d2-993a-230a09a4cdfc,38990
5a817acb-1fa6-4c55-ac66-d94fc7bd8631,32981
49ce92a3-2fe3-4fca-972d-d590d5b5d4dc,12995
0ee7293a-48e7-47e0-94c0-dd0912cf8ad7,36990
eb931bb9-1421-4573-8775-5cfe03f28481,45830
8f15d353-544c-4cf9-af00-542487e3007c,44990
ae348c7a-da3f-46fb-8db7-e25a9b5223d5,28950
96f6966d-58ce-4a92-9ed2-6bada6981780,32990
0d6e2617-e055-4870-bdac-0caecd3822ee,59650
2e6b155e-c751-4c5c-85a8-6a316770a99a,89988
19a1a0df-31aa-4228-9ba4-6d3aca6f130b,52880
8c4f54a9-0c1c-49b7-85c2-ebe48f7ff731,34382
4ca6256b-a722-469f-a038-dec6f53f92e5,11450
b1b37904-8737-47c8-a595-12d8fa46d15e,41990
5a36d8d8-532f-4621-af8c-89bbea39f597,34995
7e2e5370-ccf4-450c-98eb-b0edcf44a826,38990
1d4b777a-4592-4281-9a8f-5ab02b82e228,51499
a3638f8a-34b9-467c-b64e-c3e1ee54908d,8999
14709f87-99c6-4ed2-a7e5-15766f67ac75,209990
54fbd200-e86a-4226-86e8-a7b09dbc2daf,36990
3dccdcc9-6357-4eb0-a49b-990b98032570,17990
65b7db4e-01ba-4fbf-870d-c3ae3ac58405,23990
e29cadca-4c11-41fe-bc60-65ac70119be7,16600
f4ca53ea-0df8-48d4-9326-5fcd934aa123,13980
496e1360-a509-4f14-8810-989103ed857d,71999
172dfde2-d45a-45a6-ac32-aad4c8d8e95d,87990
f4033bd5-4615-4ef4-88b5-5cd2ee27c76a,38999
f3bb8007-8d25-4785-90a9-9bd6d94f7e99,32890
6924cdad-267b-4190-837b-c2b6e15a9cb8,26982
4ac0aaa9-fb64-45b1-8e7d-34f76a28b94c,35990
f0a7c8c4-cf9e-447b-ac76-5c363257591a,84777
d25ea954-c96d-4ded-8c8a-0982a8996014,30990
24118419-1f3d-4b87-bea7-eaba6b18f594,30980
4c19901f-84a3-47db-a7e7-794bbf3f094f,44990
f6bcdc1c-8075-4a9e-94bc-8380ecc22f25,34888
acea8c0f-8256-4008-a1f9-1491896c371a,45999
c268843b-1a00-4963-aa81-3a6903d36fe3,26913
acbbaba1-0dea-42bb-9324-7bae7bd1b5f2,24888
ec0ea855-ace9-4a49-8d19-78e90e367643,46887
296215af-1f03-474c-8dbe-e6c4da6c5354,72100
85a826ae-dfbd-4dfc-ace3-6da73475daf4,29990
8f0dcfeb-9207-4698-b2c0-7e034c77bb3b,43880
93e97ae6-bd1d-4b0c-ac22-c75a32726094,17988
f3507fd1-934b-4367-9a7e-0d917cd6d100,27490
d5aa6f1c-5691-4d82-a225-1e55a764149d,27990
4dc974a1-1f23-40d4-a3f8-36f98c77e8c7,25990
f8b0ec3d-3672-466b-8d6d-99612acc73fa,48990
c5281cc7-dbe9-45b1-8066-4570bf2d5be5,178312
d331a495-6afc-47b8-8dd0-fa17b83bbd03,36990
62d8d616-415b-42db-8bab-ac05d13f8319,25999
a2ebd15c-1443-475b-b694-e3397ff13d96,60990
c103813c-e7a7-4ccb-b893-6aa0ba38d010,16490
2eaa3f68-cf15-40f8-b0e6-5cad96a79aef,25900
d4477b66-f23b-48ec-b56a-760df1417a31,22900
ed4181ee-29e5-4382-9dcd-07c5853b2d4a,19999
c2f9e9ba-386a-4ff5-b51c-c5f004309c7d,99888
a394f7a4-1fe3-489f-9154-ee73806c37c6,18990
1b68abeb-fc6d-4981-9e9c-ea4dcdb3140f,22880
51cb1995-ba9b-4eb3-8586-5216259d71ae,55150
13cd2273-9dcf-4890-b001-d0c9d1545ef3,29888
f8909eb5-f507-4658-b53c-e1414137a690,7750
63150998-0099-49fa-96b8-d2710f0b5dcd,54990
2937aaba-2392-4754-b938-73536bb66911,13990
2b24dc66-244f-4e79-809d-94f0196dad61,61990
51e9b2d8-5274-465e-bac1-208153180a38,24990
d150dca8-9641-4471-b170-8c74ad93527b,19990
2581c837-a9ef-4819-a3a9-1833ab1f9b83,12490
303d863c-76f4-485f-84c9-8a7274fc7130,29982
81ff8da2-e26a-4e2f-84ae-a7c79a833c63,12990
40d1b5cc-2f36-4909-8514-26b05020a71b,29995
0be9ca3b-dc64-4f7c-99a4-9d1ab9c3efc9,32999
fb26867e-5bc4-4398-a246-658997c06fa6,16950
3420ce72-0073-41f0-8be6-2abfd3ce31f0,23800
9388802f-bfea-4ae3-be44-5d9382c2bc6b,15980
0ac73b55-79e0-448e-a1f4-cbef5e0cc593,15999
c7bc8768-586d-4c2e-8f43-e6590bb138e7,35950
d56653dc-30d8-4abb-9703-a661ec3bc694,17990
6f0c2ba1-5df4-45c5-a2f0-cebd001c10a4,18950
07fafaa8-b817-44c9-bd19-0f7726db6508,26990
d2f54c3e-be9c-4266-9184-ed1d36863e88,21990
1155602d-9e03-4910-9a34-aa953432dea8,9990
08d488f2-6207-459f-b3d1-5f04d1befe3a,158990
533d271e-345e-47f6-82ff-851ce65f3876,29975
4256250d-2edf-40b0-a2c6-3266444d6999,5990
b3d6fc66-d477-4291-94e9-694b01f1fcf2,12990
b51aa4b2-c582-4d8d-a749-f72ca42c985a,69880
2b4585c9-6ba8-4f82-9a96-5c8ebbdb5cd3,25888
5ec80830-22f5-411a-8d34-27fba13f2443,25913
c77eec71-40f6-4391-ae2d-455eb161577b,18990
7abc26fd-8b61-43e1-9726-c04cdbb9bfa7,16888
c3775088-404f-46f0-856f-d01198422229,12990
cbfb08ad-6a79-4d24-a1b7-7b1c516053d9,130000
ccaab3d1-25c3-4b7c-95e1-04d2e7298406,9999
746dfbfe-57b8-4dd1-89a1-e2216cf13ee8,13913
beea3e91-6f53-4233-a293-5e82c8ec16f0,12990
7b4d731d-7630-47e0-9afb-f640c6fa44de,19999
a4fe258c-abc6-4a96-a5ad-c2c5ef79632f,24990
6adb20d0-4ac9-4c50-9874-be0637174d37,29868
fe8ce5b2-df85-4101-b088-1062e40c1c63,26850
5297c2ee-c762-4a69-8b11-056bb0fde8d6,79990
970966ed-b4d4-4eef-9099-bf033ccca51c,28990
450b8e62-993b-46eb-b6f1-efd9827b9736,24950
70fd1159-11f5-46fa-b9f5-7a25de046e0c,38720
82d2f7e2-70e1-4b55-898d-8e88a25dffd2,43650
c77abbd7-5d4c-4b65-9536-fe9f4fa84ada,16950
29e9ebf0-60da-4450-9f16-d31653f7ad16,27888
4fdae929-9602-4b48-8fcc-b77e1ad0ca4a,49790
24cc1ba0-ce99-4478-83fe-c8911dd69ddc,42290
8078c3ec-09a4-4257-a7bd-c5b61239822a,49990
1f00e414-7545-4ec1-a034-d52ec89897cd,54970
472298e6-ed24-4807-b877-3fb6fc29511f,37990
03b56ccc-609e-4739-a3e2-9a654031a198,39990
4d38cf84-30b1-48ea-8fb1-156aebbb38d0,11990
11be74e7-b2f7-4de6-b541-2cf1fdeebc2a,23480
2f412a01-375d-4097-b7b7-b3f4e5c8b0ad,37999
26317de3-a529-4fbd-8b06-4911057fc25d,64950
41d24177-64b6-4060-948e-825dbcd71e7b,33999
e714cf47-a472-4fbf-8a26-37845637e49c,18499
33974daa-ff4a-47c0-9271-dce8faf6699f,6990
23966351-6c36-4824-8a63-8090c4f8e5cd,12499
e754d0ee-4593-4f8d-b6df-5c413909d47b,25490
a993fa47-ce4d-4998-9366-fbce7f270d39,10999
e5509ecc-cf2c-4325-b011-0b01c045ff75,13488
84fe0c07-a82a-4298-bd7c-e7d48f173c00,29990
743941b9-b5dc-41ec-8038-3c032f490663,28990
58aea3dc-9560-4833-bb7c-71a0ccbd787e,7430
067c4e6e-efb0-4285-9d2a-c1468dd441ed,51390
f56d8cb7-a5a1-4a71-9136-31c68ae77793,13490
d60ecdf0-c284-4e3c-b50e-b19d3459540d,21990
e70df191-fa03-4fb3-b3ad-82ca57585a85,9995
e89bb1b8-a638-4074-aadc-3ecdc9553b61,54800
8677e990-9045-45b8-88ab-5bdf966e4f5a,37888
872d92ac-41b1-4c2b-a294-889a35a60cc3,15999
2a03bac3-cde0-4fed-8a2e-9739d8d254f0,16990
6fc4f7dd-fa4f-464e-88b2-36e6b4505dbb,14990
121e60d0-9de0-4335-b3b5-44aa315a4099,39888
76a3b326-7546-4f69-bfb7-86da04641235,24950
e8e18616-d19b-4879-870b-1f135c0226d2,21990
5449146c-f371-42ef-8e60-556ad42f5e3b,87987
73227ee1-96d2-414a-9d9b-53539dc20876,45990
0be457b0-ddcd-4c37-bbc7-68b99d37d6f9,26990
7dd2c645-7e9e-42f3-b45b-5023d80862de,56888
bc6f49c8-a39c-464b-86e2-441e632e4fa8,73588
647026b9-990a-49e0-8a09-159f8b9f03c3,76910
d11978c6-124f-40c7-8799-d6ae0cd6dd62,74990
d199571b-84a4-4612-92c2-cb5f09eac393,107990
fc330be5-48cb-4920-b3ba-d2d4bead6d99,6950
96118441-b0ce-4c3f-ad74-c3585d93518c,34990
697fcd7b-e002-4538-877d-603a9da9ddd4,25980
a2afa515-a8b7-439a-ac0b-c6e82a6e9337,48990
72e6ef2c-8aa9-4d75-9c7c-33554afdf5b3,13999
632e2850-fe69-433f-b504-32f394f509d5,332626
e11c24b7-d958-4fe1-be90-0a8bf6de0944,32880
5b63b007-f2ec-4393-9398-02f7455176c4,25990
15f405fe-9628-4a5d-bd8f-c4a429d6e015,29912
56d6f195-86d6-4fa9-9ef6-d7ee260dcdf0,59998
55a172fd-d15c-47c9-aad3-564c95cc4c36,27999
f277b97f-cdf4-4472-9d5a-45f86c7e1c4a,8990
09502035-bc81-4261-8b51-dd1a4e3d7a3f,5800
192258fc-eaa8-4d97-9b49-cbaf2b1f5acb,29990
26181eda-c45c-4b76-881c-910f7f8bfbfd,25990
b765744d-fb56-410b-8648-4152eb970fef,47130
dff7632e-8ee6-4968-a043-66d57e9625ae,29980
61b2046d-a1f2-4ca7-b780-7eb41c11279f,79977
23010cd9-0a85-4edd-bf51-dd89b6182e2c,27895
79715fa8-f2b9-4f35-9cd3-d212ad9daf09,27990
9163cdc5-564a-484a-a7d6-85683217cc5c,63990
ed4595da-b266-4c34-a644-1652385cc489,24444
517b92ee-3790-42d4-887e-c34cdbfc8527,8800
5dca2c56-4e93-4680-99bf-b99e961562f7,14990
045a11c4-936d-4c6b-8abd-7471cac62631,11998
dd1a33fd-3b1c-4db1-b6d4-3e8f4e469ba0,28990
e8795d04-42cb-4c81-a177-0881e1d517ce,70880
4520ebcd-c504-4052-83f9-7746c76cbf28,77061
c3de21ab-b47f-4160-8c0c-2903f22b38f4,43490
6fc93315-f678-4194-a3cd-b5f70665c597,16990
55b337d8-32f0-4bba-9480-ae01453d4ad1,37165
05b1eca1-c556-459d-949b-b11506bae0a8,9999
5c76a767-6d8c-4598-b3c6-98c792bc0ca3,20888
bb6c5141-1919-4b26-ab19-af695aa22e51,46388
d4cd9e60-abee-4206-81ef-1bded45f58f2,19990
446b2167-7231-4fab-8dfe-6d9eee1f2a46,12913
f5896ff1-1978-49cb-a6df-453f5a615c8a,32990
9e1fdc62-3e59-420e-ac42-3f18949a11ed,44360
75c7fc95-2f3f-4c92-80fd-4894af78fd07,18599
b56435af-48c8-4627-a576-6a8c5b214456,67000
42e2d205-99fb-4d3d-bc68-915e76914a61,21990
c8a1d9fa-0302-4cb7-b24f-92dd9675c1f3,51690
b6e6703b-2012-4a90-bf30-8b03bbb40785,49290
0cfbd39d-5c48-4a8e-821f-038c531ff6e1,24999
e70124d6-158f-4194-a82f-ed7b4471de8a,62788
59a5a49d-841e-4a79-8abb-551aa3b2cc58,29990
ec06a3c4-a8ed-4beb-af40-52c4a075857e,48999
9c67cd0a-287b-4b63-badf-079c893ed5d0,45950
b1cad718-0a9a-45e8-8945-68dbeec28314,37950
06b976fd-23e9-430d-9478-271618f43ea8,71390
9b726b4f-fbb9-4882-a317-cd73cb545e17,114800
7e3f5a94-fc0f-45e1-9411-73e2533d6f0f,37994
55e07892-f051-419f-9978-9e9fdc1de110,33999
ed305334-932e-4e17-a3ce-150efee302cb,46981
34c2b77a-8fd0-479b-a529-55ed439bbd35,89990
7ff44b32-22fb-45d0-835c-65572a2da16b,26995
cf5717c9-5df7-4e71-8dec-a01cbac4437c,45000
3c5d40d1-a6b2-4338-ba5f-d9fb2a333e32,58888
f88bf260-2f38-41cb-b4a0-48e598824bc5,12990
3f0c45f6-61cc-440c-b205-98f3c6c6977e,57999
b7770a40-0a86-41f6-a57d-627d0416632a,39990
f0f1f7d8-f898-44ab-b35f-21968dd03320,29450
898032e5-79fc-43c4-865b-568043c307b2,32999
1ccaab07-4323-4e97-b0e9-65975b962f34,26990
69da23b1-5034-4755-ab65-9ebb359ecf54,13990
7c35502c-7af3-4194-83b9-7f7043a6b572,77777
08125552-5c96-450c-ae00-fc521fda89bd,65990
62cf3975-4dce-459b-bada-84c3996e1c0c,29747
1e0bb2f6-8368-4322-b939-16f8372e91de,24990
d3dcbb86-f9b9-40e1-8cf8-75f42feb671f,17800
b1a76b8f-c0da-4de4-a0f3-0eb8935f5ba1,19990
22243f8c-9527-48a5-8061-1d70363d5345,26495
9d63e3f2-6029-4417-8893-ed9676cb0584,39990
babcc295-0d25-4faa-bae2-39ca352f7436,59990
c4cf9f71-faeb-448e-a9e6-a86eb8ffdacc,27999
5933a99f-4025-4846-a238-635fccd62f70,36880
92ab16a5-2fd2-4b5c-94b5-251ef3cc9ac9,26990
2a288f7e-8d33-49ce-939c-f74690c86639,29999
8c966e7c-8f1f-4294-a759-d35f4cb49bc2,33990
2f582f1f-f547-4b0a-bf19-9d1d8a565bfd,14990
972adfc2-9c72-4fc8-9ae6-e9f05996fec0,33990
3b2e2f6d-39ff-413b-b53f-d68e6d9bc4aa,12990
05b2d4b4-8cda-49a2-9897-b589111e4948,9995
af66b307-a289-487b-aab3-5523aac5351c,29790
6007d667-8d63-4673-b021-258860e064fb,39888
d8d3e16c-315e-4a51-a3d4-e894c2acb873,13830
fb75809d-5d20-4e98-bbd0-771e6cb37714,27990
673a70a6-b56a-4d5c-85b7-ed86c61e8c14,35990
29dc8788-cc00-46de-9f2b-dd2a791e9b77,28980
215f4804-161e-4a99-8165-6b6db3d07e8d,36999
8a0bcfcc-cbe0-4754-a714-9d819f6edd5b,29990
be6cc4ae-5d13-4230-988d-1956ad63fb92,20888
aed92712-9327-4d81-b9f1-c358c8c8c209,29990
514a4a0b-db51-4ac7-9711-dc1faf2aaf0c,51390
99d7afa6-187b-40de-8b86-c5686972a988,33990
e6bbc44f-968a-4e6a-bcfb-70216750b0e6,9990
e5457046-bef4-4eed-956d-66f9bb3234f0,20881
b7f4d74e-5dcc-4bc0-952c-af7de716fa5d,33488
16b8792d-3a67-4849-a513-0b1434c559e6,21888
992c0378-3456-429d-b395-9dcdece94ef5,19990
1459f25d-d3a2-415f-abb5-bcd556f2ee08,20986
d547a24e-fdf1-4ab2-98e5-6c22be1a6070,127400
dc80127e-d918-437e-afb6-d871859434d5,28990
11cc37f4-abff-4876-890b-353845982c70,38999
6072a579-94df-4269-853e-4ed91aead022,75990
8c6fb8ad-a170-4ef8-b94b-4434354d8a6c,69888
0264784c-fdf3-438e-b31d-e1b59bb2fec9,35990
7465cfa6-0cee-481b-8545-a608db15190d,30990
2b620dbf-3921-4345-b7f0-db599240b5b8,9990
afaecb12-ac95-4681-b4bf-0436818f9366,32994
b73e882a-10d8-451e-b868-0bd1431300cf,50895
fffaed3a-10da-4927-9fdd-092b6ae533d2,36740
8db4ca20-d0a3-421c-a856-5393da8c609e,29388
2d5189f0-a95a-46fe-a7d3-c788869b72f2,8880
20c71100-2827-4d27-a1ec-4326ec40b1ee,105990
8f453967-b177-4049-82d4-5313ebc77310,57895
8e47a857-01dd-4595-968f-81b6d7b99888,34980
e65cfe33-e129-4c83-bbca-8ddaa8aca7f4,40990
5681bbc2-71b4-47f4-ad88-65ce762ce4b8,38900
ccb62745-c74c-4971-ae34-9b93f89d72c4,12999
fe626de4-3be1-4294-9f33-47ea89c66e98,27888
d8217cfe-c574-4a1e-9429-cf94b30e4ac5,42990
64d70805-294b-4c84-ae7e-8032a04f601f,15999
39b0c280-4053-4b50-ac37-3d13ce167995,39990
94b07a79-ce9f-462b-b7c1-d81efe0b0607,4990
996a5a4c-a5d1-4a12-bc7d-8472e6ab3a8a,23990
74bfa04e-5236-4d09-a5ae-9a92f68771d8,24850
a69a0525-3820-40c2-bd2b-4c540dc42eff,19999
f08b9532-f3dd-4f23-a691-7861a480dd94,26868
74bb5399-f446-42e0-a137-9c93baa6bf27,7990
e009a99a-8b64-4aca-940e-ea616251cb6c,39380
29aa7f88-0b44-4b59-9465-e9797064c693,142990
8e9c0ee5-b739-429e-bd2d-6e23611a3847,29913
15c3ad49-9462-4663-8e99-921e41adb159,16750
2e7bdb68-bba9-491e-af05-025ae90bef44,22888
0bab4087-373c-44fe-87aa-239774692976,19999
5f6e2ac2-6ac1-453c-95ed-b1c5443b2645,34990
b148a00e-1fe1-421c-a411-7add63268063,31990
0828dafd-44df-450e-8c97-80e5cdee0ada,41485
ce78ba14-8df1-4feb-afc2-2cf051d18d5d,49975
5565c437-b6d5-4bcc-bdf7-856f3f6a1bc6,16990
3ded835d-6a59-464f-a8f1-f688f1604460,15980
8ce23ecb-46b2-4e20-8835-7bdde08ebde8,60846
86c00343-0053-4fa4-8ef6-cac45f733e2c,19880
88fb3195-1810-455a-9187-589c195852c9,5888
8f9201b2-cc84-4fd9-ac19-e0f19f901bc0,28888
72a923ed-41bc-44ee-b247-123f296c1577,88990
86778b62-abc3-42aa-bf29-676b2a7cb984,17999
33fb7afb-dd8c-4256-9e22-113cc7000fdd,50990
0e4289d9-a25b-43e8-acaf-d89ba503e2aa,44900
60c0a86d-6224-40dd-8b37-32be51e3935f,26999
3f89d04c-6beb-4462-9782-4d1ef93c12e9,31888
b81869e2-a7e9-466e-a0ed-4cdfb8c22c56,48990
c0184a94-14e1-4eb8-a17a-664feeeda05a,36990
52ff52b2-749b-401a-935d-dce2eb3ee6eb,10999
94970cf1-1f22-46c6-9ae2-1d528df630ed,46990
bedd5bee-f670-45db-b367-b8f880aa6789,16880
aeddcaa0-94ac-4cad-b211-5c2264591113,15999
ddeaefb6-dc21-47f7-a2a6-aca804c01430,29990
c3c6b580-6608-47c0-87a4-510e7662b387,7950
9b5b5ddd-7ccf-4b0d-a9aa-93eab0b1cbb3,10990
4bc86c31-ad55-4e52-93f8-0597a3e70394,15999
13937c9c-68ad-463f-bcc3-69003a832cc3,48290
32b3b3a3-4256-48a1-bfb1-ca9bf78e3d0d,42800
c7d4173a-ccd8-427c-bb99-dcbb1d9057b9,47880
c8c6ea92-c860-4f2b-847b-289f1c6145c4,69200
b543f29c-a9c1-4c65-9869-96c3e08cca4e,39950
